"user_id,""sb0"",""sb1"",""sb2"",""sb3"",""sb4"",""sb5"",""sb6"",""sb7"",""sb8"",""sb9"",""ms"",""regularf"",""final"",""certificate"",""gradepf"",""milestone"",""step"""
"302838,2013-08-04,2014-03-20 20:22:00,2014-03-26 20:29:01,2014-07-09 17:55:02,2014-06-09 17:47:03,2014-07-09 17:52:04,2014-08-04 16:56:05,2014-08-07 02:32:06,2014-08-11 19:21:07,2014-03-20 20:19:08,9,9,0,0,0,2,3"
"302838,2013-08-04,2014-03-20 20:22:00,2014-03-26 20:29:01,2014-07-09 17:55:02,2014-06-09 17:47:03,2014-07-09 17:52:04,2014-08-04 16:56:05,2014-08-07 02:32:06,2014-08-11 19:21:07,2014-03-20 20:19:08,9,9,0,0,0,10,2"
"304712,2013-08-31,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-17 01:24:08,1,0,0,0,0,1,1"
"304712,2013-08-31,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-17 01:24:08,1,0,0,0,0,10,2"
"315028,2013-04-26,2014-10-21 13:08:00,2014-10-22 20:38:01,2014-10-30 13:44:02,2014-11-01 14:54:03,2014-11-08 20:34:04,2014-11-15 21:54:05,2014-12-07 14:03:06,NA,2014-10-21 13:01:08,8,0,0,0,0,1,1"
"315028,2013-04-26,2014-10-21 13:08:00,2014-10-22 20:38:01,2014-10-30 13:44:02,2014-11-01 14:54:03,2014-11-08 20:34:04,2014-11-15 21:54:05,2014-12-07 14:03:06,NA,2014-10-21 13:01:08,8,0,0,0,0,2,3"
"315028,2013-04-26,2014-10-21 13:08:00,2014-10-22 20:38:01,2014-10-30 13:44:02,2014-11-01 14:54:03,2014-11-08 20:34:04,2014-11-15 21:54:05,2014-12-07 14:03:06,NA,2014-10-21 13:01:08,8,0,0,0,0,10,2"
"323591,2013-10-09,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-26 15:19:08,1,0,0,0,0,1,1"
"323591,2013-10-09,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-26 15:19:08,1,0,0,0,0,10,2"
"351474,2013-10-18,2014-04-22 12:10:00,2014-04-24 03:34:01,NA,NA,NA,NA,NA,NA,2014-04-21 12:31:08,3,0,0,0,0,1,1"
"351474,2013-10-18,2014-04-22 12:10:00,2014-04-24 03:34:01,NA,NA,NA,NA,NA,NA,2014-04-21 12:31:08,3,0,0,0,0,2,3"
"351474,2013-10-18,2014-04-22 12:10:00,2014-04-24 03:34:01,NA,NA,NA,NA,NA,NA,2014-04-21 12:31:08,3,0,0,0,0,10,2"
"366086,2013-04-01,2014-05-21 21:17:00,2014-05-21 22:25:01,2014-05-27 00:26:02,2014-06-18 01:10:03,NA,NA,NA,NA,2014-05-21 22:23:08,5,0,0,0,0,1,1"
"366086,2013-04-01,2014-05-21 21:17:00,2014-05-21 22:25:01,2014-05-27 00:26:02,2014-06-18 01:10:03,NA,NA,NA,NA,2014-05-21 22:23:08,5,0,0,0,0,2,2"
"366086,2013-04-01,2014-05-21 21:17:00,2014-05-21 22:25:01,2014-05-27 00:26:02,2014-06-18 01:10:03,NA,NA,NA,NA,2014-05-21 22:23:08,5,0,0,0,0,10,3"
"367146,2014-02-15,NA,2014-07-11 05:55:01,NA,NA,NA,NA,NA,NA,2014-06-21 04:53:08,2,0,0,0,0,1,1"
"367146,2014-02-15,NA,2014-07-11 05:55:01,NA,NA,NA,NA,NA,NA,2014-06-21 04:53:08,2,0,0,0,0,3,3"
"367146,2014-02-15,NA,2014-07-11 05:55:01,NA,NA,NA,NA,NA,NA,2014-06-21 04:53:08,2,0,0,0,0,10,2"
"380662,2013-11-02,2014-02-18 07:28:00,2014-02-22 23:17:01,2014-03-02 15:39:02,2014-03-11 12:43:03,NA,NA,NA,NA,2014-02-18 07:25:08,5,0,0,0,0,1,1"
"380662,2013-11-02,2014-02-18 07:28:00,2014-02-22 23:17:01,2014-03-02 15:39:02,2014-03-11 12:43:03,NA,NA,NA,NA,2014-02-18 07:25:08,5,0,0,0,0,2,3"
"380662,2013-11-02,2014-02-18 07:28:00,2014-02-22 23:17:01,2014-03-02 15:39:02,2014-03-11 12:43:03,NA,NA,NA,NA,2014-02-18 07:25:08,5,0,0,0,0,10,2"
"387387,2014-08-01,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-26 15:42:08,1,0,0,0,0,1,1"
"387387,2014-08-01,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-26 15:42:08,1,0,0,0,0,10,2"
"388084,2013-05-25,2014-04-23 13:18:00,NA,NA,NA,NA,NA,NA,NA,2014-04-23 13:08:08,2,0,0,0,0,1,1"
"388084,2013-05-25,2014-04-23 13:18:00,NA,NA,NA,NA,NA,NA,NA,2014-04-23 13:08:08,2,0,0,0,0,2,3"
"388084,2013-05-25,2014-04-23 13:18:00,NA,NA,NA,NA,NA,NA,NA,2014-04-23 13:08:08,2,0,0,0,0,10,2"
"388295,2014-06-25,2014-10-12 18:52:00,2014-10-16 12:48:01,2014-10-17 10:38:02,NA,NA,NA,NA,NA,2014-10-12 18:43:08,4,0,0,0,0,1,1"
"388295,2014-06-25,2014-10-12 18:52:00,2014-10-16 12:48:01,2014-10-17 10:38:02,NA,NA,NA,NA,NA,2014-10-12 18:43:08,4,0,0,0,0,2,3"
"388295,2014-06-25,2014-10-12 18:52:00,2014-10-16 12:48:01,2014-10-17 10:38:02,NA,NA,NA,NA,NA,2014-10-12 18:43:08,4,0,0,0,0,10,2"
"407799,2013-04-03,2014-10-17 15:43:00,2014-12-08 10:55:01,2014-12-23 14:49:02,2014-12-24 05:55:03,2014-12-24 06:10:04,2014-12-31 21:21:05,2014-12-24 06:25:06,2014-12-24 06:29:07,2014-10-17 15:37:08,9,9,1,1,1,1,1"
"407799,2013-04-03,2014-10-17 15:43:00,2014-12-08 10:55:01,2014-12-23 14:49:02,2014-12-24 05:55:03,2014-12-24 06:10:04,2014-12-31 21:21:05,2014-12-24 06:25:06,2014-12-24 06:29:07,2014-10-17 15:37:08,9,9,1,1,1,2,3"
"407799,2013-04-03,2014-10-17 15:43:00,2014-12-08 10:55:01,2014-12-23 14:49:02,2014-12-24 05:55:03,2014-12-24 06:10:04,2014-12-31 21:21:05,2014-12-24 06:25:06,2014-12-24 06:29:07,2014-10-17 15:37:08,9,9,1,1,1,10,2"
"432056,2013-05-22,2014-03-18 07:10:00,2014-03-19 05:36:01,2014-05-16 05:30:02,2014-07-03 05:52:03,2014-11-07 06:48:04,2014-12-17 12:09:05,2014-12-03 08:02:06,2014-12-26 16:46:07,2014-03-18 07:05:08,9,9,1,1,1,1,1"
"432056,2013-05-22,2014-03-18 07:10:00,2014-03-19 05:36:01,2014-05-16 05:30:02,2014-07-03 05:52:03,2014-11-07 06:48:04,2014-12-17 12:09:05,2014-12-03 08:02:06,2014-12-26 16:46:07,2014-03-18 07:05:08,9,9,1,1,1,2,3"
"432056,2013-05-22,2014-03-18 07:10:00,2014-03-19 05:36:01,2014-05-16 05:30:02,2014-07-03 05:52:03,2014-11-07 06:48:04,2014-12-17 12:09:05,2014-12-03 08:02:06,2014-12-26 16:46:07,2014-03-18 07:05:08,9,9,1,1,1,10,2"
"437007,2013-10-21,2014-09-04 09:35:00,2014-09-30 15:22:01,NA,NA,NA,NA,NA,NA,2014-08-25 13:45:08,3,0,0,0,0,1,1"
"437007,2013-10-21,2014-09-04 09:35:00,2014-09-30 15:22:01,NA,NA,NA,NA,NA,NA,2014-08-25 13:45:08,3,0,0,0,0,2,3"
"437007,2013-10-21,2014-09-04 09:35:00,2014-09-30 15:22:01,NA,NA,NA,NA,NA,NA,2014-08-25 13:45:08,3,0,0,0,0,10,2"
"485549,2013-08-28,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-21 17:35:08,1,0,0,0,0,1,1"
"485549,2013-08-28,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-21 17:35:08,1,0,0,0,0,10,2"
"486731,2014-05-21,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-24 11:27:08,1,0,0,0,0,1,1"
"486731,2014-05-21,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-24 11:27:08,1,0,0,0,0,10,2"
"511455,2013-09-23,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-09 16:50:08,1,0,0,0,0,1,1"
"511455,2013-09-23,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-09 16:50:08,1,0,0,0,0,10,2"
"512872,2013-05-11,2014-03-20 10:41:00,2014-03-22 11:20:01,2014-04-20 18:04:02,2014-05-31 10:36:03,NA,NA,NA,NA,2014-03-22 08:15:08,5,0,0,0,0,1,1"
"512872,2013-05-11,2014-03-20 10:41:00,2014-03-22 11:20:01,2014-04-20 18:04:02,2014-05-31 10:36:03,NA,NA,NA,NA,2014-03-22 08:15:08,5,0,0,0,0,2,2"
"512872,2013-05-11,2014-03-20 10:41:00,2014-03-22 11:20:01,2014-04-20 18:04:02,2014-05-31 10:36:03,NA,NA,NA,NA,2014-03-22 08:15:08,5,0,0,0,0,10,3"
"530688,2013-03-27,2014-07-02 12:26:00,2014-07-02 12:30:01,NA,NA,NA,NA,NA,NA,2014-07-02 08:51:08,3,0,0,0,0,1,1"
"530688,2013-03-27,2014-07-02 12:26:00,2014-07-02 12:30:01,NA,NA,NA,NA,NA,NA,2014-07-02 08:51:08,3,0,0,0,0,2,3"
"530688,2013-03-27,2014-07-02 12:26:00,2014-07-02 12:30:01,NA,NA,NA,NA,NA,NA,2014-07-02 08:51:08,3,0,0,0,0,10,2"
"532090,2013-09-22,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-25 22:28:08,1,0,0,0,0,1,1"
"532090,2013-09-22,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-25 22:28:08,1,0,0,0,0,10,2"
"534743,2014-01-08,2014-06-12 04:17:00,2014-06-12 04:15:01,2014-06-21 03:07:02,2014-07-01 10:54:03,2014-09-29 16:38:04,NA,NA,NA,2014-06-09 02:34:08,6,0,0,0,0,1,1"
"534743,2014-01-08,2014-06-12 04:17:00,2014-06-12 04:15:01,2014-06-21 03:07:02,2014-07-01 10:54:03,2014-09-29 16:38:04,NA,NA,NA,2014-06-09 02:34:08,6,0,0,0,0,3,3"
"534743,2014-01-08,2014-06-12 04:17:00,2014-06-12 04:15:01,2014-06-21 03:07:02,2014-07-01 10:54:03,2014-09-29 16:38:04,NA,NA,NA,2014-06-09 02:34:08,6,0,0,0,0,10,2"
"558756,2013-10-02,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-02 01:02:08,1,0,0,0,0,1,1"
"558756,2013-10-02,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-02 01:02:08,1,0,0,0,0,10,2"
"564944,2013-09-22,2014-02-14 05:29:00,2014-02-14 05:26:01,NA,NA,NA,NA,NA,NA,2014-01-27 00:15:08,3,0,0,0,0,1,1"
"564944,2013-09-22,2014-02-14 05:29:00,2014-02-14 05:26:01,NA,NA,NA,NA,NA,NA,2014-01-27 00:15:08,3,0,0,0,0,3,3"
"564944,2013-09-22,2014-02-14 05:29:00,2014-02-14 05:26:01,NA,NA,NA,NA,NA,NA,2014-01-27 00:15:08,3,0,0,0,0,10,2"
"574965,2014-07-26,2014-12-07 12:36:00,2014-12-07 12:16:01,2014-12-12 12:05:02,2014-12-13 15:47:03,NA,NA,NA,NA,2014-11-20 16:22:08,5,0,0,0,0,1,1"
"574965,2014-07-26,2014-12-07 12:36:00,2014-12-07 12:16:01,2014-12-12 12:05:02,2014-12-13 15:47:03,NA,NA,NA,NA,2014-11-20 16:22:08,5,0,0,0,0,3,3"
"574965,2014-07-26,2014-12-07 12:36:00,2014-12-07 12:16:01,2014-12-12 12:05:02,2014-12-13 15:47:03,NA,NA,NA,NA,2014-11-20 16:22:08,5,0,0,0,0,10,2"
"578316,2013-04-05,2014-11-29 14:57:00,2014-11-29 13:37:01,2014-11-30 14:36:02,2014-11-29 14:37:03,2014-11-30 21:08:04,2014-12-18 13:01:05,2014-11-30 21:15:06,2014-12-01 16:11:07,2014-11-28 21:29:08,9,9,1,1,1,1,1"
"578316,2013-04-05,2014-11-29 14:57:00,2014-11-29 13:37:01,2014-11-30 14:36:02,2014-11-29 14:37:03,2014-11-30 21:08:04,2014-12-18 13:01:05,2014-11-30 21:15:06,2014-12-01 16:11:07,2014-11-28 21:29:08,9,9,1,1,1,3,3"
"578316,2013-04-05,2014-11-29 14:57:00,2014-11-29 13:37:01,2014-11-30 14:36:02,2014-11-29 14:37:03,2014-11-30 21:08:04,2014-12-18 13:01:05,2014-11-30 21:15:06,2014-12-01 16:11:07,2014-11-28 21:29:08,9,9,1,1,1,10,2"
"581265,2013-10-30,2014-07-05 19:29:00,2014-07-12 04:52:01,2014-07-13 17:18:02,2014-07-13 17:31:03,2014-09-26 03:01:04,2014-09-26 03:03:05,2014-09-26 03:04:06,NA,2014-03-08 07:58:08,8,0,1,1,1,1,1"
"581265,2013-10-30,2014-07-05 19:29:00,2014-07-12 04:52:01,2014-07-13 17:18:02,2014-07-13 17:31:03,2014-09-26 03:01:04,2014-09-26 03:03:05,2014-09-26 03:04:06,NA,2014-03-08 07:58:08,8,0,1,1,1,2,3"
"581265,2013-10-30,2014-07-05 19:29:00,2014-07-12 04:52:01,2014-07-13 17:18:02,2014-07-13 17:31:03,2014-09-26 03:01:04,2014-09-26 03:03:05,2014-09-26 03:04:06,NA,2014-03-08 07:58:08,8,0,1,1,1,10,2"
"581398,2013-08-24,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-22 15:14:08,1,0,0,0,0,1,1"
"581398,2013-08-24,NA,NA,NA,NA,NA,NA,NA,NA,2014-09-22 15:14:08,1,0,0,0,0,10,2"
"585073,2013-09-25,2014-07-04 14:31:00,NA,NA,NA,NA,NA,NA,NA,2014-01-26 16:13:08,2,0,0,0,0,1,1"
"585073,2013-09-25,2014-07-04 14:31:00,NA,NA,NA,NA,NA,NA,NA,2014-01-26 16:13:08,2,0,0,0,0,2,3"
"585073,2013-09-25,2014-07-04 14:31:00,NA,NA,NA,NA,NA,NA,NA,2014-01-26 16:13:08,2,0,0,0,0,10,2"
"608977,2013-04-05,2014-02-11 19:04:00,NA,NA,NA,NA,NA,NA,NA,2014-01-26 22:39:08,2,0,0,0,0,1,1"
"608977,2013-04-05,2014-02-11 19:04:00,NA,NA,NA,NA,NA,NA,NA,2014-01-26 22:39:08,2,0,0,0,0,2,3"
"608977,2013-04-05,2014-02-11 19:04:00,NA,NA,NA,NA,NA,NA,NA,2014-01-26 22:39:08,2,0,0,0,0,10,2"
"612681,2013-03-26,2014-02-18 19:43:00,NA,NA,NA,NA,NA,NA,NA,2014-02-18 19:42:08,2,0,0,0,0,1,1"
"612681,2013-03-26,2014-02-18 19:43:00,NA,NA,NA,NA,NA,NA,NA,2014-02-18 19:42:08,2,0,0,0,0,2,3"
"612681,2013-03-26,2014-02-18 19:43:00,NA,NA,NA,NA,NA,NA,NA,2014-02-18 19:42:08,2,0,0,0,0,10,2"
"625443,2013-09-28,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-28 23:38:08,1,0,0,0,0,1,1"
"625443,2013-09-28,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-28 23:38:08,1,0,0,0,0,10,2"
"634402,2013-11-06,2014-03-25 21:18:00,NA,NA,NA,NA,NA,NA,NA,2014-03-25 20:55:08,2,0,0,0,0,1,1"
"634402,2013-11-06,2014-03-25 21:18:00,NA,NA,NA,NA,NA,NA,NA,2014-03-25 20:55:08,2,0,0,0,0,2,3"
"634402,2013-11-06,2014-03-25 21:18:00,NA,NA,NA,NA,NA,NA,NA,2014-03-25 20:55:08,2,0,0,0,0,10,2"
"636096,2013-10-25,2014-02-14 18:46:00,2014-02-14 21:18:01,2014-03-14 17:06:02,2014-03-21 20:51:03,2014-04-10 13:56:04,2014-04-17 16:04:05,2014-05-01 15:04:06,2014-05-09 18:33:07,2014-02-09 20:49:08,9,9,0,0,0,1,1"
"636096,2013-10-25,2014-02-14 18:46:00,2014-02-14 21:18:01,2014-03-14 17:06:02,2014-03-21 20:51:03,2014-04-10 13:56:04,2014-04-17 16:04:05,2014-05-01 15:04:06,2014-05-09 18:33:07,2014-02-09 20:49:08,9,9,0,0,0,2,3"
"636096,2013-10-25,2014-02-14 18:46:00,2014-02-14 21:18:01,2014-03-14 17:06:02,2014-03-21 20:51:03,2014-04-10 13:56:04,2014-04-17 16:04:05,2014-05-01 15:04:06,2014-05-09 18:33:07,2014-02-09 20:49:08,9,9,0,0,0,10,2"
"657142,2013-10-14,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-27 16:48:08,1,0,0,0,0,1,1"
"657142,2013-10-14,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-27 16:48:08,1,0,0,0,0,10,2"
"669773,2013-11-17,2014-03-02 21:32:00,2014-02-28 15:54:01,2014-03-02 21:04:02,2014-03-06 11:33:03,2014-03-12 17:12:04,2014-05-12 15:11:05,2014-03-19 15:46:06,2014-04-26 18:21:07,2014-02-28 15:51:08,9,9,1,1,1,1,1"
"669773,2013-11-17,2014-03-02 21:32:00,2014-02-28 15:54:01,2014-03-02 21:04:02,2014-03-06 11:33:03,2014-03-12 17:12:04,2014-05-12 15:11:05,2014-03-19 15:46:06,2014-04-26 18:21:07,2014-02-28 15:51:08,9,9,1,1,1,3,3"
"669773,2013-11-17,2014-03-02 21:32:00,2014-02-28 15:54:01,2014-03-02 21:04:02,2014-03-06 11:33:03,2014-03-12 17:12:04,2014-05-12 15:11:05,2014-03-19 15:46:06,2014-04-26 18:21:07,2014-02-28 15:51:08,9,9,1,1,1,10,2"
"672582,2013-07-07,2014-09-21 15:56:00,2014-09-29 00:46:01,2014-10-08 23:30:02,NA,NA,NA,NA,NA,2014-09-29 00:40:08,4,0,0,0,0,1,1"
"672582,2013-07-07,2014-09-21 15:56:00,2014-09-29 00:46:01,2014-10-08 23:30:02,NA,NA,NA,NA,NA,2014-09-29 00:40:08,4,0,0,0,0,2,2"
"672582,2013-07-07,2014-09-21 15:56:00,2014-09-29 00:46:01,2014-10-08 23:30:02,NA,NA,NA,NA,NA,2014-09-29 00:40:08,4,0,0,0,0,10,3"
"680975,2013-11-25,2014-05-04 18:53:00,2014-07-20 17:26:01,2014-08-13 09:44:02,NA,NA,NA,NA,NA,2014-08-13 09:40:08,4,0,0,0,0,1,1"
"680975,2013-11-25,2014-05-04 18:53:00,2014-07-20 17:26:01,2014-08-13 09:44:02,NA,NA,NA,NA,NA,2014-08-13 09:40:08,4,0,0,0,0,2,2"
"680975,2013-11-25,2014-05-04 18:53:00,2014-07-20 17:26:01,2014-08-13 09:44:02,NA,NA,NA,NA,NA,2014-08-13 09:40:08,4,0,0,0,0,3,3"
"694654,2013-09-23,2014-04-02 20:49:00,NA,NA,NA,NA,NA,NA,NA,2014-04-02 20:48:08,2,0,0,0,0,1,1"
"694654,2013-09-23,2014-04-02 20:49:00,NA,NA,NA,NA,NA,NA,NA,2014-04-02 20:48:08,2,0,0,0,0,2,3"
"694654,2013-09-23,2014-04-02 20:49:00,NA,NA,NA,NA,NA,NA,NA,2014-04-02 20:48:08,2,0,0,0,0,10,2"
"702978,2013-03-27,2014-07-19 22:12:00,2014-07-19 22:03:01,NA,NA,NA,NA,NA,NA,2014-07-19 22:01:08,3,0,0,0,0,1,1"
"702978,2013-03-27,2014-07-19 22:12:00,2014-07-19 22:03:01,NA,NA,NA,NA,NA,NA,2014-07-19 22:01:08,3,0,0,0,0,3,3"
"702978,2013-03-27,2014-07-19 22:12:00,2014-07-19 22:03:01,NA,NA,NA,NA,NA,NA,2014-07-19 22:01:08,3,0,0,0,0,10,2"
"731891,2013-09-28,2014-03-08 14:35:00,2014-03-08 14:02:01,2014-11-12 14:15:02,2014-08-28 14:36:03,2014-12-19 18:33:04,2014-12-05 18:37:05,2014-09-11 19:02:06,NA,2014-02-01 21:28:08,8,0,1,1,1,1,1"
"731891,2013-09-28,2014-03-08 14:35:00,2014-03-08 14:02:01,2014-11-12 14:15:02,2014-08-28 14:36:03,2014-12-19 18:33:04,2014-12-05 18:37:05,2014-09-11 19:02:06,NA,2014-02-01 21:28:08,8,0,1,1,1,3,3"
"731891,2013-09-28,2014-03-08 14:35:00,2014-03-08 14:02:01,2014-11-12 14:15:02,2014-08-28 14:36:03,2014-12-19 18:33:04,2014-12-05 18:37:05,2014-09-11 19:02:06,NA,2014-02-01 21:28:08,8,0,1,1,1,10,2"
"734938,2013-08-04,2014-02-05 20:35:00,NA,NA,NA,NA,NA,NA,NA,2014-02-05 20:08:08,2,0,0,0,0,1,1"
"734938,2013-08-04,2014-02-05 20:35:00,NA,NA,NA,NA,NA,NA,NA,2014-02-05 20:08:08,2,0,0,0,0,2,3"
"734938,2013-08-04,2014-02-05 20:35:00,NA,NA,NA,NA,NA,NA,NA,2014-02-05 20:08:08,2,0,0,0,0,10,2"
"742827,2013-09-22,2014-05-08 23:41:00,2014-05-08 23:38:01,2014-05-11 02:12:02,2014-05-13 01:33:03,2014-05-15 19:08:04,2014-05-20 00:36:05,NA,NA,2014-05-07 13:46:08,7,0,0,0,0,1,1"
"742827,2013-09-22,2014-05-08 23:41:00,2014-05-08 23:38:01,2014-05-11 02:12:02,2014-05-13 01:33:03,2014-05-15 19:08:04,2014-05-20 00:36:05,NA,NA,2014-05-07 13:46:08,7,0,0,0,0,3,3"
"742827,2013-09-22,2014-05-08 23:41:00,2014-05-08 23:38:01,2014-05-11 02:12:02,2014-05-13 01:33:03,2014-05-15 19:08:04,2014-05-20 00:36:05,NA,NA,2014-05-07 13:46:08,7,0,0,0,0,10,2"
"745975,2013-08-27,2014-01-29 01:02:00,NA,NA,NA,NA,NA,NA,NA,2014-01-28 17:33:08,2,0,0,0,0,1,1"
"745975,2013-08-27,2014-01-29 01:02:00,NA,NA,NA,NA,NA,NA,NA,2014-01-28 17:33:08,2,0,0,0,0,2,3"
"745975,2013-08-27,2014-01-29 01:02:00,NA,NA,NA,NA,NA,NA,NA,2014-01-28 17:33:08,2,0,0,0,0,10,2"
