"user_id,""sb0"",""sb1"",""sb2"",""sb3"",""sb4"",""sb5"",""sb6"",""sb7"",""sb8"",""sb9"",""ms"",""regularf"",""final"",""certificate"",""gradepf"",""milestone"",""step"""
"1184376,2013-09-22,NA,2014-02-22 18:57:01,2014-05-23 19:38:02,2014-07-22 20:57:03,NA,NA,NA,NA,2014-01-24 00:57:08,4,0,0,0,0,10,2"
"1237760,2014-03-11,2014-08-04 23:30:00,2014-12-16 22:31:01,NA,NA,NA,NA,NA,NA,2014-08-04 23:28:08,3,0,0,0,0,1,1"
"1237760,2014-03-11,2014-08-04 23:30:00,2014-12-16 22:31:01,NA,NA,NA,NA,NA,NA,2014-08-04 23:28:08,3,0,0,0,0,2,3"
"1237760,2014-03-11,2014-08-04 23:30:00,2014-12-16 22:31:01,NA,NA,NA,NA,NA,NA,2014-08-04 23:28:08,3,0,0,0,0,10,2"
"1271898,2013-05-25,2014-12-15 22:38:00,2014-07-16 02:40:01,2014-08-02 23:04:02,2014-12-03 19:50:03,2014-12-28 17:15:04,NA,NA,NA,2014-03-02 17:18:08,6,0,0,0,0,1,1"
"1271898,2013-05-25,2014-12-15 22:38:00,2014-07-16 02:40:01,2014-08-02 23:04:02,2014-12-03 19:50:03,2014-12-28 17:15:04,NA,NA,NA,2014-03-02 17:18:08,6,0,0,0,0,3,3"
"1271898,2013-05-25,2014-12-15 22:38:00,2014-07-16 02:40:01,2014-08-02 23:04:02,2014-12-03 19:50:03,2014-12-28 17:15:04,NA,NA,NA,2014-03-02 17:18:08,6,0,0,0,0,10,2"
"1290765,2013-10-01,2014-08-13 05:44:00,2014-09-01 23:52:01,NA,NA,NA,NA,NA,NA,2014-08-13 05:41:08,3,0,0,0,0,1,1"
"1290765,2013-10-01,2014-08-13 05:44:00,2014-09-01 23:52:01,NA,NA,NA,NA,NA,NA,2014-08-13 05:41:08,3,0,0,0,0,2,3"
"1290765,2013-10-01,2014-08-13 05:44:00,2014-09-01 23:52:01,NA,NA,NA,NA,NA,NA,2014-08-13 05:41:08,3,0,0,0,0,10,2"
"1293148,2013-10-31,2014-03-08 23:14:00,2014-08-01 09:04:01,2014-08-04 05:40:02,2014-08-08 13:18:03,NA,NA,NA,NA,2014-03-06 23:35:08,5,0,0,0,0,1,1"
"1293148,2013-10-31,2014-03-08 23:14:00,2014-08-01 09:04:01,2014-08-04 05:40:02,2014-08-08 13:18:03,NA,NA,NA,NA,2014-03-06 23:35:08,5,0,0,0,0,2,3"
"1293148,2013-10-31,2014-03-08 23:14:00,2014-08-01 09:04:01,2014-08-04 05:40:02,2014-08-08 13:18:03,NA,NA,NA,NA,2014-03-06 23:35:08,5,0,0,0,0,10,2"
"1315290,2013-08-12,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-07 18:16:08,1,0,0,0,0,1,1"
"1315290,2013-08-12,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-07 18:16:08,1,0,0,0,0,10,2"
"1325834,2014-08-12,2014-11-24 03:11:00,2014-11-26 04:20:01,2014-12-20 05:22:02,NA,NA,NA,NA,NA,2014-11-24 03:09:08,4,0,0,0,0,1,1"
"1325834,2014-08-12,2014-11-24 03:11:00,2014-11-26 04:20:01,2014-12-20 05:22:02,NA,NA,NA,NA,NA,2014-11-24 03:09:08,4,0,0,0,0,2,3"
"1325834,2014-08-12,2014-11-24 03:11:00,2014-11-26 04:20:01,2014-12-20 05:22:02,NA,NA,NA,NA,NA,2014-11-24 03:09:08,4,0,0,0,0,10,2"
"1338758,2013-04-17,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-03 19:51:08,1,0,0,0,0,1,1"
"1338758,2013-04-17,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-03 19:51:08,1,0,0,0,0,10,2"
"1349439,2013-09-17,2014-03-01 00:06:00,2014-03-04 00:06:01,2014-04-06 00:27:02,2014-04-13 19:21:03,2014-12-31 04:18:04,2014-08-03 19:15:05,2014-10-19 22:22:06,2014-11-10 18:58:07,2014-04-06 00:06:08,9,9,1,1,1,1,1"
"1349439,2013-09-17,2014-03-01 00:06:00,2014-03-04 00:06:01,2014-04-06 00:27:02,2014-04-13 19:21:03,2014-12-31 04:18:04,2014-08-03 19:15:05,2014-10-19 22:22:06,2014-11-10 18:58:07,2014-04-06 00:06:08,9,9,1,1,1,2,2"
"1349439,2013-09-17,2014-03-01 00:06:00,2014-03-04 00:06:01,2014-04-06 00:27:02,2014-04-13 19:21:03,2014-12-31 04:18:04,2014-08-03 19:15:05,2014-10-19 22:22:06,2014-11-10 18:58:07,2014-04-06 00:06:08,9,9,1,1,1,3,3"
"1350015,2013-10-15,2014-10-29 11:05:00,NA,NA,NA,NA,NA,NA,NA,2014-10-29 10:00:08,2,0,0,0,0,1,1"
"1350015,2013-10-15,2014-10-29 11:05:00,NA,NA,NA,NA,NA,NA,NA,2014-10-29 10:00:08,2,0,0,0,0,2,3"
"1350015,2013-10-15,2014-10-29 11:05:00,NA,NA,NA,NA,NA,NA,NA,2014-10-29 10:00:08,2,0,0,0,0,10,2"
"1351512,2013-08-28,2014-02-09 03:13:00,2014-02-10 08:42:01,2014-03-11 06:22:02,2014-04-18 19:41:03,2014-07-09 03:55:04,NA,NA,NA,2014-01-27 02:00:08,6,0,0,0,0,1,1"
"1351512,2013-08-28,2014-02-09 03:13:00,2014-02-10 08:42:01,2014-03-11 06:22:02,2014-04-18 19:41:03,2014-07-09 03:55:04,NA,NA,NA,2014-01-27 02:00:08,6,0,0,0,0,2,3"
"1351512,2013-08-28,2014-02-09 03:13:00,2014-02-10 08:42:01,2014-03-11 06:22:02,2014-04-18 19:41:03,2014-07-09 03:55:04,NA,NA,NA,2014-01-27 02:00:08,6,0,0,0,0,10,2"
"1351868,2013-04-18,2014-01-31 20:28:00,2014-01-31 00:52:01,NA,NA,NA,NA,NA,NA,2014-01-28 00:57:08,3,0,0,0,0,1,1"
"1351868,2013-04-18,2014-01-31 20:28:00,2014-01-31 00:52:01,NA,NA,NA,NA,NA,NA,2014-01-28 00:57:08,3,0,0,0,0,3,3"
"1351868,2013-04-18,2014-01-31 20:28:00,2014-01-31 00:52:01,NA,NA,NA,NA,NA,NA,2014-01-28 00:57:08,3,0,0,0,0,10,2"
"1366566,2013-09-14,2014-06-23 00:05:00,2014-08-18 17:38:01,2014-07-13 04:03:02,2014-08-10 22:58:03,2014-08-30 03:20:04,NA,NA,NA,2014-06-29 03:45:08,6,0,0,0,0,1,1"
"1366566,2013-09-14,2014-06-23 00:05:00,2014-08-18 17:38:01,2014-07-13 04:03:02,2014-08-10 22:58:03,2014-08-30 03:20:04,NA,NA,NA,2014-06-29 03:45:08,6,0,0,0,0,2,2"
"1366566,2013-09-14,2014-06-23 00:05:00,2014-08-18 17:38:01,2014-07-13 04:03:02,2014-08-10 22:58:03,2014-08-30 03:20:04,NA,NA,NA,2014-06-29 03:45:08,6,0,0,0,0,10,3"
"1367546,2013-10-21,2014-03-26 14:27:00,2014-03-28 15:02:01,2014-04-14 19:56:02,2014-04-30 04:53:03,2014-06-30 19:41:04,2014-07-06 15:46:05,2014-08-13 13:52:06,2014-08-27 10:26:07,2014-03-23 02:42:08,9,9,1,1,1,1,1"
"1367546,2013-10-21,2014-03-26 14:27:00,2014-03-28 15:02:01,2014-04-14 19:56:02,2014-04-30 04:53:03,2014-06-30 19:41:04,2014-07-06 15:46:05,2014-08-13 13:52:06,2014-08-27 10:26:07,2014-03-23 02:42:08,9,9,1,1,1,2,3"
"1367546,2013-10-21,2014-03-26 14:27:00,2014-03-28 15:02:01,2014-04-14 19:56:02,2014-04-30 04:53:03,2014-06-30 19:41:04,2014-07-06 15:46:05,2014-08-13 13:52:06,2014-08-27 10:26:07,2014-03-23 02:42:08,9,9,1,1,1,10,2"
"1391137,2013-05-15,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-14 18:19:08,1,0,0,0,0,1,1"
"1391137,2013-05-15,NA,NA,NA,NA,NA,NA,NA,NA,2014-06-14 18:19:08,1,0,0,0,0,10,2"
"1400111,2013-03-26,2014-02-13 02:24:00,NA,NA,NA,NA,NA,NA,NA,2014-01-27 22:54:08,2,0,0,0,0,1,1"
"1400111,2013-03-26,2014-02-13 02:24:00,NA,NA,NA,NA,NA,NA,NA,2014-01-27 22:54:08,2,0,0,0,0,2,3"
"1400111,2013-03-26,2014-02-13 02:24:00,NA,NA,NA,NA,NA,NA,NA,2014-01-27 22:54:08,2,0,0,0,0,10,2"
"1406308,2013-12-14,2014-07-01 23:21:00,NA,NA,NA,NA,NA,NA,NA,2014-07-01 23:18:08,2,0,0,0,0,1,1"
"1406308,2013-12-14,2014-07-01 23:21:00,NA,NA,NA,NA,NA,NA,NA,2014-07-01 23:18:08,2,0,0,0,0,2,3"
"1406308,2013-12-14,2014-07-01 23:21:00,NA,NA,NA,NA,NA,NA,NA,2014-07-01 23:18:08,2,0,0,0,0,10,2"
"1424921,2013-05-12,2014-03-01 14:09:00,2014-03-15 18:14:01,2014-07-15 20:43:02,2014-07-08 20:59:03,NA,NA,NA,NA,2014-02-23 15:32:08,5,0,0,0,0,1,1"
"1424921,2013-05-12,2014-03-01 14:09:00,2014-03-15 18:14:01,2014-07-15 20:43:02,2014-07-08 20:59:03,NA,NA,NA,NA,2014-02-23 15:32:08,5,0,0,0,0,2,3"
"1424921,2013-05-12,2014-03-01 14:09:00,2014-03-15 18:14:01,2014-07-15 20:43:02,2014-07-08 20:59:03,NA,NA,NA,NA,2014-02-23 15:32:08,5,0,0,0,0,10,2"
"1426750,2013-09-29,2014-03-27 13:54:00,NA,NA,NA,NA,NA,NA,NA,2014-02-25 15:02:08,2,0,0,0,0,1,1"
"1426750,2013-09-29,2014-03-27 13:54:00,NA,NA,NA,NA,NA,NA,NA,2014-02-25 15:02:08,2,0,0,0,0,2,3"
"1426750,2013-09-29,2014-03-27 13:54:00,NA,NA,NA,NA,NA,NA,NA,2014-02-25 15:02:08,2,0,0,0,0,10,2"
"1438806,2013-04-06,2014-09-09 12:41:00,NA,NA,NA,NA,NA,NA,NA,2014-08-27 02:27:08,2,0,0,0,0,1,1"
"1438806,2013-04-06,2014-09-09 12:41:00,NA,NA,NA,NA,NA,NA,NA,2014-08-27 02:27:08,2,0,0,0,0,2,3"
"1438806,2013-04-06,2014-09-09 12:41:00,NA,NA,NA,NA,NA,NA,NA,2014-08-27 02:27:08,2,0,0,0,0,10,2"
"1446287,2013-07-10,2014-02-25 14:28:00,2014-02-28 17:01:01,2014-03-07 03:37:02,2014-03-15 04:18:03,NA,NA,NA,NA,2014-02-25 14:26:08,5,0,0,0,0,1,1"
"1446287,2013-07-10,2014-02-25 14:28:00,2014-02-28 17:01:01,2014-03-07 03:37:02,2014-03-15 04:18:03,NA,NA,NA,NA,2014-02-25 14:26:08,5,0,0,0,0,2,3"
"1446287,2013-07-10,2014-02-25 14:28:00,2014-02-28 17:01:01,2014-03-07 03:37:02,2014-03-15 04:18:03,NA,NA,NA,NA,2014-02-25 14:26:08,5,0,0,0,0,10,2"
"1458918,2014-04-04,2014-10-20 03:54:00,2014-10-20 03:52:01,2014-12-05 06:29:02,NA,NA,NA,NA,NA,2014-10-10 06:19:08,4,0,0,0,0,1,1"
"1458918,2014-04-04,2014-10-20 03:54:00,2014-10-20 03:52:01,2014-12-05 06:29:02,NA,NA,NA,NA,NA,2014-10-10 06:19:08,4,0,0,0,0,3,3"
"1458918,2014-04-04,2014-10-20 03:54:00,2014-10-20 03:52:01,2014-12-05 06:29:02,NA,NA,NA,NA,NA,2014-10-10 06:19:08,4,0,0,0,0,10,2"
"1516524,2013-09-28,2014-01-28 04:31:00,2014-01-28 04:32:01,2014-02-17 22:08:02,NA,NA,NA,NA,NA,2014-01-22 20:34:08,4,0,0,0,0,1,1"
"1516524,2013-09-28,2014-01-28 04:31:00,2014-01-28 04:32:01,2014-02-17 22:08:02,NA,NA,NA,NA,NA,2014-01-22 20:34:08,4,0,0,0,0,2,3"
"1516524,2013-09-28,2014-01-28 04:31:00,2014-01-28 04:32:01,2014-02-17 22:08:02,NA,NA,NA,NA,NA,2014-01-22 20:34:08,4,0,0,0,0,10,2"
"1526318,2013-10-27,2014-02-09 01:25:00,2014-02-21 20:30:01,NA,NA,NA,NA,NA,NA,2014-02-21 19:26:08,3,0,0,0,0,1,1"
"1526318,2013-10-27,2014-02-09 01:25:00,2014-02-21 20:30:01,NA,NA,NA,NA,NA,NA,2014-02-21 19:26:08,3,0,0,0,0,2,2"
"1526318,2013-10-27,2014-02-09 01:25:00,2014-02-21 20:30:01,NA,NA,NA,NA,NA,NA,2014-02-21 19:26:08,3,0,0,0,0,10,3"
"1530014,2013-09-29,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-06 21:50:08,1,0,0,0,0,1,1"
"1530014,2013-09-29,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-06 21:50:08,1,0,0,0,0,10,2"
"1533237,2013-08-22,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-15 00:15:08,1,0,0,0,0,1,1"
"1533237,2013-08-22,NA,NA,NA,NA,NA,NA,NA,NA,2014-07-15 00:15:08,1,0,0,0,0,10,2"
"1538644,2013-11-18,2014-05-09 18:13:00,2014-05-13 17:03:01,2014-05-23 15:59:02,2014-05-21 14:09:03,NA,NA,NA,NA,2014-03-05 19:56:08,5,0,0,0,0,1,1"
"1538644,2013-11-18,2014-05-09 18:13:00,2014-05-13 17:03:01,2014-05-23 15:59:02,2014-05-21 14:09:03,NA,NA,NA,NA,2014-03-05 19:56:08,5,0,0,0,0,2,3"
"1538644,2013-11-18,2014-05-09 18:13:00,2014-05-13 17:03:01,2014-05-23 15:59:02,2014-05-21 14:09:03,NA,NA,NA,NA,2014-03-05 19:56:08,5,0,0,0,0,10,2"
"1561245,2014-01-05,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-12 22:19:08,1,0,0,0,0,1,1"
"1561245,2014-01-05,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-12 22:19:08,1,0,0,0,0,10,2"
"1568742,2014-03-31,2014-08-14 11:16:00,2014-08-14 11:27:01,NA,NA,NA,NA,NA,NA,2014-07-31 08:56:08,3,0,0,0,0,1,1"
"1568742,2014-03-31,2014-08-14 11:16:00,2014-08-14 11:27:01,NA,NA,NA,NA,NA,NA,2014-07-31 08:56:08,3,0,0,0,0,2,3"
"1568742,2014-03-31,2014-08-14 11:16:00,2014-08-14 11:27:01,NA,NA,NA,NA,NA,NA,2014-07-31 08:56:08,3,0,0,0,0,10,2"
"1584140,2013-04-13,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-14 19:42:08,1,0,0,0,0,1,1"
"1584140,2013-04-13,NA,NA,NA,NA,NA,NA,NA,NA,2014-02-14 19:42:08,1,0,0,0,0,10,2"
"1592274,2013-12-13,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-30 19:58:08,1,0,0,0,0,1,1"
"1592274,2013-12-13,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-30 19:58:08,1,0,0,0,0,10,2"
"1602006,2013-08-13,2014-01-23 18:26:00,NA,NA,NA,NA,NA,NA,NA,2014-01-23 18:21:08,2,0,0,0,0,1,1"
"1602006,2013-08-13,2014-01-23 18:26:00,NA,NA,NA,NA,NA,NA,NA,2014-01-23 18:21:08,2,0,0,0,0,2,3"
"1602006,2013-08-13,2014-01-23 18:26:00,NA,NA,NA,NA,NA,NA,NA,2014-01-23 18:21:08,2,0,0,0,0,10,2"
"1648116,2013-09-01,2014-07-15 19:10:00,2014-08-22 16:08:01,NA,NA,NA,NA,NA,NA,2014-07-15 18:58:08,3,0,0,0,0,1,1"
"1648116,2013-09-01,2014-07-15 19:10:00,2014-08-22 16:08:01,NA,NA,NA,NA,NA,NA,2014-07-15 18:58:08,3,0,0,0,0,2,3"
"1648116,2013-09-01,2014-07-15 19:10:00,2014-08-22 16:08:01,NA,NA,NA,NA,NA,NA,2014-07-15 18:58:08,3,0,0,0,0,10,2"
"1650372,2014-08-03,2014-11-15 22:42:00,2014-11-19 21:19:01,2014-11-25 00:42:02,2014-12-06 22:55:03,NA,NA,NA,NA,2014-11-15 22:02:08,5,0,0,0,0,1,1"
"1650372,2014-08-03,2014-11-15 22:42:00,2014-11-19 21:19:01,2014-11-25 00:42:02,2014-12-06 22:55:03,NA,NA,NA,NA,2014-11-15 22:02:08,5,0,0,0,0,2,3"
"1650372,2014-08-03,2014-11-15 22:42:00,2014-11-19 21:19:01,2014-11-25 00:42:02,2014-12-06 22:55:03,NA,NA,NA,NA,2014-11-15 22:02:08,5,0,0,0,0,10,2"
"1667593,2013-04-03,2014-05-10 14:15:00,NA,NA,NA,NA,NA,NA,NA,2014-05-10 14:12:08,2,0,0,0,0,1,1"
"1667593,2013-04-03,2014-05-10 14:15:00,NA,NA,NA,NA,NA,NA,NA,2014-05-10 14:12:08,2,0,0,0,0,2,3"
"1667593,2013-04-03,2014-05-10 14:15:00,NA,NA,NA,NA,NA,NA,NA,2014-05-10 14:12:08,2,0,0,0,0,10,2"
"1673144,2013-05-21,2014-06-21 16:42:00,2014-06-21 06:37:01,NA,NA,NA,NA,NA,NA,2014-06-20 01:10:08,3,0,0,0,0,1,1"
"1673144,2013-05-21,2014-06-21 16:42:00,2014-06-21 06:37:01,NA,NA,NA,NA,NA,NA,2014-06-20 01:10:08,3,0,0,0,0,3,3"
"1673144,2013-05-21,2014-06-21 16:42:00,2014-06-21 06:37:01,NA,NA,NA,NA,NA,NA,2014-06-20 01:10:08,3,0,0,0,0,10,2"
"1712422,2013-10-02,2014-02-19 09:24:00,2014-03-13 14:19:01,2014-03-13 14:10:02,2014-03-29 15:58:03,2014-06-13 15:40:04,2014-05-08 18:09:05,2014-06-21 08:06:06,2014-07-12 10:05:07,2014-01-30 10:56:08,9,9,1,1,1,1,1"
"1712422,2013-10-02,2014-02-19 09:24:00,2014-03-13 14:19:01,2014-03-13 14:10:02,2014-03-29 15:58:03,2014-06-13 15:40:04,2014-05-08 18:09:05,2014-06-21 08:06:06,2014-07-12 10:05:07,2014-01-30 10:56:08,9,9,1,1,1,2,3"
"1712422,2013-10-02,2014-02-19 09:24:00,2014-03-13 14:19:01,2014-03-13 14:10:02,2014-03-29 15:58:03,2014-06-13 15:40:04,2014-05-08 18:09:05,2014-06-21 08:06:06,2014-07-12 10:05:07,2014-01-30 10:56:08,9,9,1,1,1,10,2"
"1726890,2013-04-20,2014-04-30 01:03:00,2014-03-01 20:39:01,2014-03-15 23:12:02,2014-03-23 19:30:03,2014-07-16 16:29:04,2014-07-25 17:07:05,2014-07-21 05:07:06,NA,2014-02-08 17:01:08,8,0,0,0,0,1,1"
"1726890,2013-04-20,2014-04-30 01:03:00,2014-03-01 20:39:01,2014-03-15 23:12:02,2014-03-23 19:30:03,2014-07-16 16:29:04,2014-07-25 17:07:05,2014-07-21 05:07:06,NA,2014-02-08 17:01:08,8,0,0,0,0,3,3"
"1726890,2013-04-20,2014-04-30 01:03:00,2014-03-01 20:39:01,2014-03-15 23:12:02,2014-03-23 19:30:03,2014-07-16 16:29:04,2014-07-25 17:07:05,2014-07-21 05:07:06,NA,2014-02-08 17:01:08,8,0,0,0,0,10,2"
"1745079,2013-10-02,2014-06-13 11:39:00,NA,NA,NA,NA,NA,NA,NA,2014-06-13 11:35:08,2,0,0,0,0,1,1"
"1745079,2013-10-02,2014-06-13 11:39:00,NA,NA,NA,NA,NA,NA,NA,2014-06-13 11:35:08,2,0,0,0,0,2,3"
"1745079,2013-10-02,2014-06-13 11:39:00,NA,NA,NA,NA,NA,NA,NA,2014-06-13 11:35:08,2,0,0,0,0,10,2"
"1787520,2013-12-26,2014-08-25 13:53:00,2014-08-25 16:18:01,2014-09-15 18:20:02,2014-09-29 19:04:03,2014-11-18 16:42:04,NA,NA,NA,2014-08-25 13:52:08,6,0,0,0,0,1,1"
"1787520,2013-12-26,2014-08-25 13:53:00,2014-08-25 16:18:01,2014-09-15 18:20:02,2014-09-29 19:04:03,2014-11-18 16:42:04,NA,NA,NA,2014-08-25 13:52:08,6,0,0,0,0,2,3"
"1787520,2013-12-26,2014-08-25 13:53:00,2014-08-25 16:18:01,2014-09-15 18:20:02,2014-09-29 19:04:03,2014-11-18 16:42:04,NA,NA,NA,2014-08-25 13:52:08,6,0,0,0,0,10,2"
"1807827,2013-05-26,2014-08-05 14:33:00,2014-08-10 21:15:01,2014-09-08 10:56:02,2014-09-11 04:38:03,NA,2014-10-06 07:31:05,NA,NA,2014-07-27 12:26:08,6,0,0,0,0,1,1"
"1807827,2013-05-26,2014-08-05 14:33:00,2014-08-10 21:15:01,2014-09-08 10:56:02,2014-09-11 04:38:03,NA,2014-10-06 07:31:05,NA,NA,2014-07-27 12:26:08,6,0,0,0,0,2,3"
"1807827,2013-05-26,2014-08-05 14:33:00,2014-08-10 21:15:01,2014-09-08 10:56:02,2014-09-11 04:38:03,NA,2014-10-06 07:31:05,NA,NA,2014-07-27 12:26:08,6,0,0,0,0,10,2"
"1809146,2014-05-15,2014-10-20 22:34:00,2014-10-25 21:03:01,2014-11-08 20:02:02,2014-11-08 20:06:03,2014-11-21 20:05:04,2014-11-28 21:10:05,2014-12-09 18:34:06,NA,2014-10-17 00:21:08,8,0,0,0,0,1,1"
"1809146,2014-05-15,2014-10-20 22:34:00,2014-10-25 21:03:01,2014-11-08 20:02:02,2014-11-08 20:06:03,2014-11-21 20:05:04,2014-11-28 21:10:05,2014-12-09 18:34:06,NA,2014-10-17 00:21:08,8,0,0,0,0,2,3"
"1809146,2014-05-15,2014-10-20 22:34:00,2014-10-25 21:03:01,2014-11-08 20:02:02,2014-11-08 20:06:03,2014-11-21 20:05:04,2014-11-28 21:10:05,2014-12-09 18:34:06,NA,2014-10-17 00:21:08,8,0,0,0,0,10,2"
"1831148,2014-07-20,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-13 21:01:08,1,0,0,0,0,1,1"
"1831148,2014-07-20,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-13 21:01:08,1,0,0,0,0,10,2"
"1833114,2013-10-18,2014-02-23 07:01:00,2014-05-02 23:06:01,NA,NA,NA,NA,NA,NA,2014-05-02 23:03:08,3,0,0,0,0,1,1"
